date,date_raw,author,rating,title,text,product_slug,product_url,image_url
2023-12-10,10. Dezember 2023,L. Jäger,4.0,Cooles Design,"Herziges WC-Papier, als Gag für die Einhorn-Geburiparty unserer Tochter",einhorn-toilettenpapier-1-rolle,https://www.jugglux.ch/spiele-und-geschenke/haushalt-und-gadgets/kueche-und-haushalt/einhorn-toilettenpapier-1-rolle.html,https://www.jugglux.ch/media/image/a4/fb/bf/einhorn-toilettenpapier-1-rolle-224534-40567_600x600.jpg
2023-12-05,5. Dezember 2023,Schaller,5.0,Marienkäfer,"Herziges Spielzeug, ich habe selber Freude daran.",marienkaefer-dreht-an-der-tischkante,https://www.jugglux.ch/kurioses-und-kultiges/aufzieh-objekte/aufzieh-objekte-aus-metall/marienkaefer-dreht-an-der-tischkante.html,https://www.jugglux.ch/media/image/29/eb/6d/marienkafer-dreht-an-der-tischkante-219070-20850_600x600.jpg
2023-12-05,5. Dezember 2023,LiKe,5.0,Spannendes Puzzle über mehrere Schritte,"Es braucht mehrere Schritte, um das Puzzle zu lösen. Mit rumschieben, probieren und anschauen, wie die Teile auseinandergebaut aussehen (v.a. der Rahmen) hat mich schliesslich zur Lösung gebracht. Für das richtige Zusammenbauen (Startzustand) habe ich dann fast länger gebraucht.",cast-level-4-hexagon,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/cast-knobelspiele-metall/cast-level-4-hexagon.html,https://www.jugglux.ch/media/image/98/e6/d4/cast-level-4-hexagon-224149-39791_600x600.jpg
2023-12-05,5. Dezember 2023,LiKe,5.0,"Simpel, aber nicht einfach","Ein tolles Rätsel, welches im Prinzip sehr einfach zu lösen ist (lediglich ein Schritt), wenn man denn weiss wie... Regt zum Denken an und macht Spass.",cast-level-6-news,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/cast-knobelspiele-metall/cast-level-6-news.html,https://www.jugglux.ch/media/image/f0/0c/1b/cast-level-6-news-220205-30142_600x600.jpg
2023-12-04,4. Dezember 2023,LiKe,5.0,Cast Level 3 - Cage,Schönes Spiel. Mit genauem Hinschauen gut lösbar.,cast-level-3-cage,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/cast-knobelspiele-metall/cast-level-3-cage.html,https://www.jugglux.ch/media/image/f7/9f/19/cast-level-3-cage-220182-30118_600x600.jpg
2023-12-04,4. Dezember 2023,LiKe,5.0,Cast Level 1 - Loop,"Ein simples Rätsel, das zum Spielen einlädt und die Neugier weckt. Die Schüler haben Freude daran (Gymnasium), Erfolgserlebnis garantiert.",cast-level-1-loop,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/cast-knobelspiele-metall/cast-level-1-loop.html,https://www.jugglux.ch/media/image/23/b5/55/cast-level-1-loop-220176-30100_600x600.jpg
2023-11-29,29. November 2023,Stefan Trunz,5.0,Super Modellbogen,Wir haben viel Spaß gehabt,modellbogen-helikopter-agusta,https://www.jugglux.ch/experimente-und-magie/bastelbogen-und-modellbogen/modellbogen/modellbogen-helikopter-agusta.html,https://www.jugglux.ch/media/image/61/db/bd/modellbogen-helikopter-agusta-230410-33437_600x600.jpg
2023-11-27,27. November 2023,Katrina,5.0,Advents Tüten,,adventskalender-tueten-cozy-christmas,https://www.jugglux.ch/spiele-und-geschenke/geschenkideen/adventskalender/adventskalender-tueten-cozy-christmas.html,https://www.jugglux.ch/media/image/be/33/4d/adventskalender-tuten-cozy-christmas-277238-47499_600x600.jpg
2023-11-27,27. November 2023,Monika,5.0,Sehr zufrieden,"Schöne Farben, gutes Gewicht mit dem Sand. Die Kinder lieben sie.",grosse-eidechse-aus-stoff-mit-sandfuellung-sandtier-45cm,https://www.jugglux.ch/spiele-und-geschenke/geschenkideen/sandtiere/grosse-eidechse-aus-stoff-mit-sandfuellung-sandtier-45cm.html,https://www.jugglux.ch/media/image/2a/7c/6e/Grosse-Eidechse-aus-Stoff-mit-Sandf-llung-Sandtier-5055071514333_5_600x600.jpg
2023-11-27,27. November 2023,Roger Aerne,4.0,Aufbauanleitung könnte etwas besser dargestellt werden.,,brixies-glacier-express-aus-385-teilen-level-3,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/diverse-puzzles/brixies-glacier-express-aus-385-teilen-level-3.html,https://www.jugglux.ch/media/image/16/7f/1c/brixies-glacier-express-aus-385-teilen-level-3-249775-45965_600x600.jpg
2023-11-27,27. November 2023,Philipp Dörig,5.0,ein wunderbares Geachenk für Grosskinder. Diese werden mit Begeisterung alle und neue Kombinationsmöglichkeiten entwickeln.,"auch die Grosseltern selber sind begeistert, wie ich es erfahren habe",zauberklapper-jakobsleiter-aus-holz,https://www.jugglux.ch/experimente-und-magie/physikspiele-und-co/optisches-und-beobachten/zauberklapper-jakobsleiter-aus-holz.html,https://www.jugglux.ch/media/image/4b/3f/f0/Zauberklapper-Jakobsleiter-aus-Holz-4020972123442_600x600.jpg
2023-11-26,26. November 2023,Patrik,5.0,Glöckchen,"Schöne Glöckchen, jedes hat seinen eigenen Klang.",gloeckchen-sortiment,https://www.jugglux.ch/kurioses-und-kultiges/musikdosen-und-instrumente/geraeusch-und-tonerzeuger/gloeckchen-sortiment.html,https://www.jugglux.ch/media/image/36/12/e7/glockchen-sortiment-217235-35235_600x600.jpg
2023-11-24,24. November 2023,Claudia Stark,5.0,Super!,"Gutes Preis- Leistungsverhältnis, rasche Lieferung, tolle Qualität",jonglierball-beanbag-130g-rot-uni,https://www.jugglux.ch/jonglieren-und-artistik/baelle-zum-jonglieren/jonglierbaelle-zum-trainieren/jonglierball-beanbag-130g/jonglierball-beanbag-130g-rot-uni.html,https://www.jugglux.ch/media/image/11/e2/21/jonglierball-beanbag-130g-rot-uni-233635-20502_600x600.jpg
2023-11-22,22. November 2023,Leila,4.0,Tiptop,,eulenspiegel-glitzer-tattoo-set-tribals,https://www.jugglux.ch/schminke-und-buehne/schminke-und-makeup/schmink-sets-und-paletten/eulenspiegel-glitzer-tattoo-set-tribals.html,https://www.jugglux.ch/media/image/bc/73/1b/eulenspiegel-glitzer-tattoo-set-tribals-216127-37918_600x600.jpg
2023-11-22,22. November 2023,Leila,4.0,Wirklich mini :-),,nanoblock-mini-piano-schwarz-stufe-2,https://www.jugglux.ch/spiele-und-geschenke/geschenkideen/nanoblocks/nanoblock-mini-piano-schwarz-stufe-2.html,https://www.jugglux.ch/media/image/bb/1e/e8/nanoblock-mini-piano-schwarz-stufe-2-270229-47084_600x600.jpg
2023-11-22,22. November 2023,Leila,5.0,Sehr schnell angekommen,"Ich hatte separaten Versand bei Sammelbestellung angegeben, da 'nicht auf Lager'. Man hat dann aber offensichtlich nachgesehen und im Laden noch eines gefunden und mitgeschickt - Versandkosten rückerstattet. Und das alles ohne 'zu müssen'. So nett&zuvorkommend, vielen Dank!!!",zicke-zacke-huehnerkacke,https://www.jugglux.ch/spiele-und-geschenke/brettspiele/kinderspiele/zicke-zacke-huehnerkacke.html,https://www.jugglux.ch/media/image/da/25/57/zicke-zacke-huhnerkacke-222693-36810_600x600.jpg
2023-11-21,21. November 2023,uschi,5.0,Swisstrimino color,"Es ist das Lieblingsspiel meiner 92jährigen Mutter, jetzt will auch der 4jährige Ur-Enkel immer wieder mitspielen, also das ideale Weihnachtsgeschenk für ihn vom Grossmami... auch ich spiele es sehr gern.
Sehr gute Qulität, handlich und robust",swisstrimino-color-natur-steine,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/logikspiele/swisstrimino-color-natur-steine.html,https://www.jugglux.ch/media/image/1d/56/3e/swisstrimino-color-natur-steine-222626-36650_600x600.jpg
2023-11-21,21. November 2023,Brigitta Bosshard-Herzig,5.0,Fingeraugen gross,"Sehr gutes Produkt, vielfach verwendbar und passt für Erwachsene. Sehr schneller Versand. Ich kann das Produkt
ehr empfehlen",fingeraugen-gross,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/krimskrams/fingeraugen-gross.html,https://www.jugglux.ch/media/image/6d/65/eb/fingeraugen-gross-216963-33127_600x600.jpg
2023-11-21,21. November 2023,Leila,4.0,"Herzig, spielbar","Natürlich nicht besonders 'rein', aber ich habe bei diesem Preis auch nix hochartiges erwartet!",schluesselanhaenger-mini-mundharmonika,https://www.jugglux.ch/kurioses-und-kultiges/musikdosen-und-instrumente/instrumente-und-pfeifen/schluesselanhaenger-mini-mundharmonika.html,https://www.jugglux.ch/media/image/85/22/ec/schlusselanhanger-mini-mundharmonika-218109-39214_600x600.jpg
2023-11-21,21. November 2023,Leila,4.0,Tiptop,,tattoo-liner-schwarz,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/krimskrams/tattoo-liner-schwarz.html,https://www.jugglux.ch/media/image/33/c8/c5/tattoo-liner-schwarz-218270-40786_600x600.jpg
2023-11-21,21. November 2023,Joel,5.0,Musik Dose what a wonderful world,Schöne Melodie und eine sehr schnelle Lieferung,musikdose-mit-zugschnur-what-a-wonderful-world,https://www.jugglux.ch/kurioses-und-kultiges/musikdosen-und-instrumente/diverse-musikdosen/musikdose-mit-zugschnur-what-a-wonderful-world.html,https://www.jugglux.ch/media/image/71/c2/c0/musikdose-mit-zugschnur-what-a-wonderful-world-217895-38649_600x600.jpg
2023-11-21,21. November 2023,Joel,5.0,Musik Dose what a wonderful world,Schöne Melodie und sehr schnelle Lieferung,musikdose-mit-zugschnur-what-a-wonderful-world,https://www.jugglux.ch/kurioses-und-kultiges/musikdosen-und-instrumente/diverse-musikdosen/musikdose-mit-zugschnur-what-a-wonderful-world.html,https://www.jugglux.ch/media/image/71/c2/c0/musikdose-mit-zugschnur-what-a-wonderful-world-217895-38649_600x600.jpg
2023-11-21,21. November 2023,Joel,5.0,Musik Dose pour Elise,Klassisch schöne Melodie und sehr schnelle Lieferung,musikdose-mit-zugschnur-pour-elise,https://www.jugglux.ch/kurioses-und-kultiges/musikdosen-und-instrumente/klassische-melodien/musikdose-mit-zugschnur-pour-elise.html,https://www.jugglux.ch/media/image/06/22/f9/musikdose-mit-zugschnur-pour-elise-217900-38655_600x600.jpg
2023-11-21,21. November 2023,Joel,5.0,Musik Dose pour Elise,"Klassisch schöne Melodie, guter Klang und sehr schnelle Lieferung.",musikdose-mit-zugschnur-pour-elise,https://www.jugglux.ch/kurioses-und-kultiges/musikdosen-und-instrumente/klassische-melodien/musikdose-mit-zugschnur-pour-elise.html,https://www.jugglux.ch/media/image/06/22/f9/musikdose-mit-zugschnur-pour-elise-217900-38655_600x600.jpg
2023-11-21,21. November 2023,Joel,5.0,Musik Dose Over the Rainbow,"Schöne Melodie, super schnelle Lieferung.",musikdose-mit-zugschnur-over-the-rainbow,https://www.jugglux.ch/kurioses-und-kultiges/musikdosen-und-instrumente/diverse-musikdosen/musikdose-mit-zugschnur-over-the-rainbow.html,https://www.jugglux.ch/media/image/f5/43/52/musikdose-mit-zugschnur-over-the-rainbow-217901-38656_600x600.jpg
2023-11-20,20. November 2023,Cathrin Chiquet,5.0,"Rasche Lieferung, Produkt entspricht der Beschreibung, tolle Sandspielformen",,plastikformen-set-fuer-sandburgen-castle-molds,https://www.jugglux.ch/experimente-und-magie/physikspiele-und-co/magischer-spielsand/plastikformen-set-fuer-sandburgen-castle-molds.html,https://www.jugglux.ch/media/image/b3/46/53/plastikformen-set-fur-sandburgen-castle-molds-230722-36865_600x600.jpg
2023-11-20,20. November 2023,Cathrin Chiquet,5.0,"Rasche Lieferung, Ball entspricht der Erwartung",,jonglierball-beanbag-130g-rot-uni,https://www.jugglux.ch/jonglieren-und-artistik/baelle-zum-jonglieren/jonglierbaelle-zum-trainieren/jonglierball-beanbag-130g/jonglierball-beanbag-130g-rot-uni.html,https://www.jugglux.ch/media/image/11/e2/21/jonglierball-beanbag-130g-rot-uni-233635-20502_600x600.jpg
2023-11-20,20. November 2023,Cathrin Chiquet,5.0,"Rasche Lieferung, toller Ball, liegt gut in Kinderhänden",,jonglierball-beanbag-130g-gruen-uni,https://www.jugglux.ch/jonglieren-und-artistik/baelle-zum-jonglieren/jonglierbaelle-zum-trainieren/jonglierball-beanbag-130g/jonglierball-beanbag-130g-gruen-uni.html,https://www.jugglux.ch/media/image/31/d3/c4/jonglierball-beanbag-130g-grun-uni-233629-20496_600x600.jpg
2023-11-20,20. November 2023,Cathrin CHiquet,5.0,"Sehr schnelle Lieferung, toller Ball",,primary-beanbag-130g-blau-uni,https://www.jugglux.ch/jonglieren-und-artistik/baelle-zum-jonglieren/jonglierbaelle-zum-trainieren/jonglierball-beanbag-130g/primary-beanbag-130g-blau-uni.html,https://www.jugglux.ch/media/image/4b/0b/1a/primary-beanbag-130g-blau-uni-233716-20569_600x600.jpg
2023-11-20,20. November 2023,Cathrin Chiquet,5.0,Entspricht Erwartung,,jonglierball-beanbag-130g-weiss-mit-schwarz,https://www.jugglux.ch/jonglieren-und-artistik/baelle-zum-jonglieren/jonglierbaelle-zum-trainieren/jonglierball-beanbag-130g/jonglierball-beanbag-130g-weiss-mit-schwarz.html,https://www.jugglux.ch/media/image/fa/a0/73/jonglierball-beanbag-130g-weiss-mit-schwarz-233639-20506_600x600.jpg
2023-11-17,17. November 2023,André Wyss,5.0,sehr gut,xxx,multiplying-bottles-colored-set-of-10-zaubertrick,https://www.jugglux.ch/experimente-und-magie/zauberartikel-shop/buehnen-zaubertricks/multiplying-bottles-colored-set-of-10-zaubertrick.html,https://www.jugglux.ch/media/image/ca/46/e4/Multiplying-Bottles-Colored-Set-of-10-Zaubertrick-Juice-bottles_600x600.jpg
2023-11-17,17. November 2023,Melanie,3.5,Ist ok,"Nicht so gross wie gedacht, aber lecker",schleck-muschel,https://www.jugglux.ch/kurioses-und-kultiges/nostalgie-und-klassiker/nostalgische-spielereien/schleck-muschel.html,https://www.jugglux.ch/media/image/28/79/f0/schleck-muschel-219489-44236_600x600.jpg
2023-11-17,17. November 2023,Melanie,5.0,Mega !,Mein Sohn liebt diesen Ball! Spickt so hoch wie kein anderer,waboba-dark-side-of-the-moon-ball,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/gag-baelle-und-spezial-baelle/waboba-dark-side-of-the-moon-ball.html,https://www.jugglux.ch/media/image/31/f4/ba/waboba-waboba-dark-side-of-the-moon-ball1_600x600.jpg
2023-11-17,17. November 2023,Melanie,5.0,Herzig,Funktioniert und sieht herzig aus mit dem Muster,snap-armband-reflektierend,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/krimskrams/snap-armband-reflektierend.html,https://www.jugglux.ch/media/image/18/67/18/958648_b_600x600.jpg
2023-11-16,16. November 2023,Dani,1.5,Fehlkauf,"Ich dachte, das sei etwas für meine Tochter (Trisomie 21). Leider sind die Kügelchen absolut winzig und kaum danzuhaben.",generische-magnetkugeln-5mm-216-stueck-rainbow,https://www.jugglux.ch/spiele-und-geschenke/geschenkideen/neocube-magnetkugeln/generische-magnetkugeln-5mm-216-stueck-rainbow.html,https://www.jugglux.ch/media/image/32/07/45/rainb3_600x600.jpg
2023-11-16,16. November 2023,Dani,4.0,Fairer Preis,"Von diesen Bällen kann meine Tochter (Trisomie 21) nicht genug haben. Der Preis dieses Produkts ist fair (nur an Messen findet man diese billiger). Ich frage mich dennoch, ob die Weichmacher in diesen Bällen wirlich gesund sind ...",woosh-original-der-gummifaden-ball-ca-8cm,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/gag-baelle-und-spezial-baelle/woosh-original-der-gummifaden-ball-ca-8cm.html,https://www.jugglux.ch/media/image/c9/87/39/woosh-original-der-gummifaden-ball-ca-8cm-279380-47629_600x600.jpg
2023-11-16,16. November 2023,Dani,5.0,Hochwertige Spirale,"Meine Tochter (Trisomie 21) spielt gerne mit der ""silbrigen Spirale"". Die Spirale ist wenig anfällig für ""Verknäuelungen"".",metall-spirale-treppenspirale-midi,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/slinky-metallspirale/metall-spirale-treppenspirale-midi.html,https://www.jugglux.ch/media/image/6e/f7/3d/metall-spirale-treppenspirale-midi-251895-46176_600x600.jpg
2023-11-16,16. November 2023,Simone,5.0,Sehr toller Ball!,,waboba-moon-ball-gradient,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/gumpi-baelle-und-flummis/waboba-moon-ball-gradient.html,https://www.jugglux.ch/media/image/17/77/0c/45526_600x600.jpg
2023-11-14,14. November 2023,Karl,5.0,Perfekt fürs Büro :-),Der BS Button ist perfekt fürs Büro. Wenn ein Kollege kommt und BS verzapft kann man ihm das so mitteilen. Natürlich nicht böse gemeint :D,bullshit-button,https://www.jugglux.ch/kurioses-und-kultiges/musikdosen-und-instrumente/geraeusch-und-tonerzeuger/bullshit-button.html,https://www.jugglux.ch/media/image/90/8e/c0/bullshit-button-219172-43306_600x600.jpg
2023-11-13,13. November 2023,Christian Kruimer,5.0,Gewohnt gute Qualität,"Für Zauberei oder Pokerspiele gute Karten
Lieferung zur Abholung ging wie gewohnt superschnell.",bicycle-karten-rider-back-rot,https://www.jugglux.ch/experimente-und-magie/zauberartikel-shop/bicycle-karten/bicycle-karten-rider-back-rot.html,https://www.jugglux.ch/media/image/d1/ea/79/bicycle-karten-rider-back-rot-232277-42352_600x600.jpg
2023-11-12,12. November 2023,,5.0,"Tolles Geschenk für erfahrene ""RätslerInnen""","Der Würfel ist stabil, schön verarbeitet, in ansprechendem Design und Farben, hat eine optimale Grösse, so dass man ein Geldgeschenk o.a. darin verstecken kann, der Mechanismus funktioniert auch nach vielem Gebrauch einwandfrei.
Preis-Leistung stimmen perfekt.
Die Auflösung des Rätsels ist sehr schwierig herauszufinden (als Escape-Box-Neulinge ohne Hilfe praktisch unlösbar) - erst recht, wenn man nicht englisch kann und darum die Texte auf der Verpackung nicht liest.",trickkiste-secret-escape-box-lucky,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/trickkisten/trickkiste-secret-escape-box-lucky.html,https://www.jugglux.ch/media/image/a3/3d/07/trickkiste-seacret-escape-box-lucky-275095-47465_600x600.jpg
2023-11-12,12. November 2023,philipp dörig,5.0,Ich empfehle die hölzerne Jakobsleiter allen Grosseltern zum Verschenken . Die Grosskinder werden sich extrem vielfältig unterhalten und amüsieren,Ich empfehle die hölzerne Jakobsleiter allen Grosseltern zum Verschenken . Die Grosskinder werden sich extrem vielfältig unterhalten und amüsieren,jakobs-leiter-oder-jacobs-ladder,https://www.jugglux.ch/experimente-und-magie/physikspiele-und-co/diverse-physikalische-spiele/jakobs-leiter-oder-jacobs-ladder.html,https://www.jugglux.ch/media/image/a0/2a/e3/jakobs-leiter-oder-jacobs-ladder-283223-47890_600x600.jpg
2023-11-11,11. November 2023,Corina,5.0,Super zufrieden!,"Habe die Bälle mit Freude erwartet, ist ein super Spielgerät.",wiederverwendbare-wasserballone-im-6er-set-soft-silikon-mit-magnetverschluss-inkl.-netzbeutel,https://www.jugglux.ch/outdoor-und-freizeit/outdoor-und-gartenspiele/wasser-spiele/wiederverwendbare-wasserballone-im-6er-set-soft-silikon-mit-magnetverschluss-inkl.-netzbeutel.html,https://www.jugglux.ch/media/image/a4/70/7b/Wiederverwendbare-Wasserballone-im-6er-Set-Soft-Silikon-inkl-Netzbeutel-47515_600x600.jpg
2023-11-08,8. November 2023,M. Kipfer,5.0,genau was ich gesucht habe,"Ware, wie ich es mir vorgestellt habe. Schnelle Lieferung und auf Rechnung (was ich schätze)",petit-puzzle-blanc-weisses-puzzle-zum-selber-bemalen,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/diverse-puzzles/petit-puzzle-blanc-weisses-puzzle-zum-selber-bemalen.html,https://www.jugglux.ch/media/image/eb/18/2c/petit-puzzle-blanc-weisses-puzzle-zum-selber-bemalen-2207-32548_600x600.jpg
2023-11-08,8. November 2023,Seraina Mila,5.0,Super schnelle Lieferung und guter Service,War auf der Suche nach der idealen Matte zum was basteln… diese Yogamatte super geeignet für mein Projekt.,yogamatte-4mm-light-blue,https://www.jugglux.ch/spiele-und-geschenke/haushalt-und-gadgets/gesund-und-vital/yogamatte-4mm-light-blue.html,https://www.jugglux.ch/media/image/5f/9e/ca/yogamatte-4mm-light-blue-229204-45014_600x600.jpg
2023-11-08,8. November 2023,Seraina Mila,5.0,Super schnelle Lieferung und guter Service.,,fiberglasstab-6mm-200cm-weiss,https://www.jugglux.ch/outdoor-und-freizeit/drachen-und-zubehoer/zubehoer-fuer-drachen/fiberglas-staebe/fiberglasstab-6mm-200cm-weiss.html,https://www.jugglux.ch/media/image/4e/58/84/fiberglasstab-6mm-200cm-weiss-235826-39060_600x600.jpg
